ID,SKU,Name,Published,Short description,description,In stock?,Stock,Sale price,Regular price,Categories
508,MS01-L-Brown,Aero Daily Fitness Tee-L-Brown,1,,<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style; this tee hides premium performance technology beneath its unassuming look.</p> <p>Relaxed fit. <br />Short-Sleeve. <br />Machine wash/dry.</p>,1,100,,24,Clothing>Men>Tops>Tees
509,MS01-L-Yellow,Aero Daily Fitness Tee-L-Yellow,1,,<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style; this tee hides premium performance technology beneath its unassuming look.</p> <p>Relaxed fit. <br />Short-Sleeve. <br />Machine wash/dry.</p>,1,100,,24,Clothing>Men>Tops>Tees
500,MS01-XS-Yellow,Aero Daily Fitness Tee-XS-Yellow,1,,<p>Need an everyday action tee that helps keep you dry? The Aero Daily Fitness Tee is made of 100% polyester wicking knit that funnels moisture away from your skin. Don't be fooled by its classic style; this tee hides premium performance technology beneath its unassuming look.</p> <p>Relaxed fit. <br />Short-Sleeve. <br />Machine wash/dry.</p>,1,100,,24,Clothing>Men>Tops>Tees
529,MS02,Ryker LumaTech&trade; Tee (V-neck),1,This is a variable product called a Ryker LumaTech&trade; Tee (V-neck),<p>Don't be fooled by its classic style; the Ryker LumaTech&trade; Tee embodies the future of performance apparel. Its featherweight blend of fabrics wicks away moisture to keep you cool and dry whether racking up miles hitting three pointers or strutting the boardwalk.</p> <p>&bull; Relaxed fit. <br />&bull; Short-Sleeve. <br />&bull; Machine wash/dry.</p>,1,0,,28,Clothing>Men>Tops>Tees
523,MS02-L-Black,Ryker LumaTech&trade; Tee (V-neck)-L-Black,1,,<p>Don't be fooled by its classic style; the Ryker LumaTech&trade; Tee embodies the future of performance apparel. Its featherweight blend of fabrics wicks away moisture to keep you cool and dry whether racking up miles hitting three pointers or strutting the boardwalk.</p> <p>&bull; Relaxed fit. <br />&bull; Short-Sleeve. <br />&bull; Machine wash/dry.</p>,1,100,,28,Clothing>Men>Tops>Tees
524,MS02-L-Blue,Ryker LumaTech&trade; Tee (V-neck)-L-Blue,1,,<p>Don't be fooled by its classic style; the Ryker LumaTech&trade; Tee embodies the future of performance apparel. Its featherweight blend of fabrics wicks away moisture to keep you cool and dry whether racking up miles hitting three pointers or strutting the boardwalk.</p> <p>&bull; Relaxed fit. <br />&bull; Short-Sleeve. <br />&bull; Machine wash/dry.</p>,1,100,,28,Clothing>Men>Tops>Tees
467,MS03-XS-Green,Balboa Persistence Tee-XS-Green,1,,<p>The Balboa Persistence Tee is a must-have for any athlete Philadelphia or elsewhere. We took the best of performance apparel cut the fluff and boiled it down to the basics for a lightweight quick-drying t-shirt.</p> <p>&bull; Crew neckline. <br />&bull; Semi-fitted. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>,1,100,,29,Clothing>Men>Tops>Tees
468,MS03-XS-Orange,Balboa Persistence Tee-XS-Orange,1,,<p>The Balboa Persistence Tee is a must-have for any athlete Philadelphia or elsewhere. We took the best of performance apparel cut the fluff and boiled it down to the basics for a lightweight quick-drying t-shirt.</p> <p>&bull; Crew neckline. <br />&bull; Semi-fitted. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>,1,100,,29,Clothing>Men>Tops>Tees
401,MS04,Gobi HeatTec&reg; Tee,1,This is a variable product called a Gobi HeatTec&reg; Tee,<p>When the training gets intense the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort while breathable side panels deliver extra stretch that's sure to keep you moving.</p> <p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>,1,0,,29,Clothing>Men>Tops>Tees
395,MS04-L-Black,Gobi HeatTec&reg; Tee-L-Black,1,,<p>When the training gets intense the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort while breathable side panels deliver extra stretch that's sure to keep you moving.</p> <p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>,1,100,,29,Clothing>Men>Tops>Tees
396,MS04-L-Orange,Gobi HeatTec&reg; Tee-L-Orange,1,,<p>When the training gets intense the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort while breathable side panels deliver extra stretch that's sure to keep you moving.</p> <p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>,1,100,,29,Clothing>Men>Tops>Tees
403,MS05-XS-Blue,Helios EverCool&trade; Tee-XS-Blue,1,,<p>Pumping iron or dialing the track you've got cool comfort on your side in our short-sleeve Helios EverCool&trade; Tee. The fabric is infused with moisture-wicking technology that pulls sweat off your skin for speedy evaporation. Stretchy fabric gussets encourage ventilation while increasing your range of motion.</p> <p>&bull; Teal quick dry tee.<br />&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>,1,100,,24,Clothing>Men>Tops>Tees|Clothing>Collections>Eco Friendly|Clothing
404,MS05-XS-Purple,Helios EverCool&trade; Tee-XS-Purple,1,,<p>Pumping iron or dialing the track you've got cool comfort on your side in our short-sleeve Helios EverCool&trade; Tee. The fabric is infused with moisture-wicking technology that pulls sweat off your skin for speedy evaporation. Stretchy fabric gussets encourage ventilation while increasing your range of motion.</p> <p>&bull; Teal quick dry tee.<br />&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>,1,100,,24,Clothing>Men>Tops>Tees|Clothing>Collections>Eco Friendly|Clothing
497,MS06,Zoltan Gym Tee,1,This is a variable product called a Zoltan Gym Tee,<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p> <p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>,1,0,,29,Clothing>Men>Tops>Tees
491,MS06-L-Blue,Zoltan Gym Tee-L-Blue,1,,<p>This short-sleeve wonder works twice as hard to give you good gym days and good looks. The Zoltan Gym Tee helps you stay comfortable while the looser sleeves and flatlock seams keep you moving in chafe-free comfort.</p> <p>&bull; Relaxed fit. <br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>,1,100,,29,Clothing>Men>Tops>Tees
547,MS07-XS-Green,Deion Long-Sleeve EverCool&trade; Tee-XS-Green,1,,<p>When you're training ordinary tees don't cut it. That's why the Dion Long-Sleeve EverCool&trade; Tee features revolutionary Cocona&reg; fabric derived from a renewable resource: coconut shells. This unique material protects you from harmful UV rays wicks away sweat controls stink and dries quickly.</p> <p>&bull; Fitted. <br />&bull; Contrast inner neck tape. <br />&bull; Machine wash/dry.</p>,1,100,,39,Clothing>Men>Tops>Tees
548,MS07-XS-White,Deion Long-Sleeve EverCool&trade; Tee-XS-White,1,,<p>When you're training ordinary tees don't cut it. That's why the Dion Long-Sleeve EverCool&trade; Tee features revolutionary Cocona&reg; fabric derived from a renewable resource: coconut shells. This unique material protects you from harmful UV rays wicks away sweat controls stink and dries quickly.</p> <p>&bull; Fitted. <br />&bull; Contrast inner neck tape. <br />&bull; Machine wash/dry.</p>,1,100,,39,Clothing>Men>Tops>Tees
577,MS08,Strike Endurance Tee,1,This is a variable product called a Strike Endurance Tee,<p>While grit and purpose keep you going it helps to have a little extra comfort too. Our Strike Long-Sleeve Endurance Tee helps ensures a photo-ready finish with advanced sweat-wicking technology for a cool dry feel.</p> <p>&bull; Loose fit. <br />&bull; Ribbed cuffs/collar. <br />&bull; Machine wash/dry.</p>,1,0,,39,Clothing>Men>Tops>Tees
571,MS08-L-Black,Strike Endurance Tee-L-Black,1,,<p>While grit and purpose keep you going it helps to have a little extra comfort too. Our Strike Long-Sleeve Endurance Tee helps ensures a photo-ready finish with advanced sweat-wicking technology for a cool dry feel.</p> <p>&bull; Loose fit. <br />&bull; Ribbed cuffs/collar. <br />&bull; Machine wash/dry.</p>,1,100,,39,Clothing>Men>Tops>Tees
572,MS08-L-Blue,Strike Endurance Tee-L-Blue,1,,<p>While grit and purpose keep you going it helps to have a little extra comfort too. Our Strike Long-Sleeve Endurance Tee helps ensures a photo-ready finish with advanced sweat-wicking technology for a cool dry feel.</p> <p>&bull; Loose fit. <br />&bull; Ribbed cuffs/collar. <br />&bull; Machine wash/dry.</p>,1,100,,39,Clothing>Men>Tops>Tees
450,MS12-XS-Black,Atomic Endurance Running Tee (Crew-Neck)-XS-Black,1,,<p>Like it's v-neck counterpart the crew-neck Atomic Tee will get you to your goal and beyond with its many load-bearing features: ultra-lightweight moisture-wicking Cocona&reg; fabric chafe-free flatlock seams and an ergonomic cut that moves with your body.</p> <p>&bull; Red polyester tee.<br />&bull; Crew neckline. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>,1,100,,29,Clothing>Men>Tops>Tees
451,MS12-XS-Blue,Atomic Endurance Running Tee (Crew-Neck)-XS-Blue,1,,<p>Like it's v-neck counterpart the crew-neck Atomic Tee will get you to your goal and beyond with its many load-bearing features: ultra-lightweight moisture-wicking Cocona&reg; fabric chafe-free flatlock seams and an ergonomic cut that moves with your body.</p> <p>&bull; Red polyester tee.<br />&bull; Crew neckline. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>,1,100,,29,Clothing>Men>Tops>Tees
452,MS12-XS-Red,Atomic Endurance Running Tee (Crew-Neck)-XS-Red,1,,<p>Like it's v-neck counterpart the crew-neck Atomic Tee will get you to your goal and beyond with its many load-bearing features: ultra-lightweight moisture-wicking Cocona&reg; fabric chafe-free flatlock seams and an ergonomic cut that moves with your body.</p> <p>&bull; Red polyester tee.<br />&bull; Crew neckline. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>,1,100,,29,Clothing>Men>Tops>Tees
848,MSH01,Cobalt CoolTech&trade; Fitness Short,1,This is a variable product called a Cobalt CoolTech&trade; Fitness Short,"<p>It's not rocket surgery: the hotter your conditions the more you need to stay cool. That's why the Cobalt CoolTech&trade; Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.</p> <p>&bull; Light blue nylon shorts.<br />&bull; Relaxed fit. <br />&bull; 5"" inseam. <br />&bull; Machine wash/dry.</p>",1,0,,44,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing
836,MSH01-32-Black,Cobalt CoolTech&trade; Fitness Short-32-Black,1,,"<p>It's not rocket surgery: the hotter your conditions the more you need to stay cool. That's why the Cobalt CoolTech&trade; Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.</p> <p>&bull; Light blue nylon shorts.<br />&bull; Relaxed fit. <br />&bull; 5"" inseam. <br />&bull; Machine wash/dry.</p>",1,100,,44,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing
851,MSH02-34-Black,Apollo Running Short-34-Black,1,,"<p>Fleet of foot or slow and steady you'll be in complete comfort with the Apollo Running Short. Lightweight polyester material lets you move with ease and mesh side panels promise plenty of ventilation as you work up a sweat. The stretchy elastic waistband delivers a flexible fit.</p> <p>&bull; Black shorts with green accents.<br />&bull; Side pockets. <br />&bull; 4"" inseam. <br />&bull; Machine wash/dry.</p>",1,100,,32.5,Clothing>Men>Bottoms>Shorts
852,MSH02-36-Black,Apollo Running Short-36-Black,1,,"<p>Fleet of foot or slow and steady you'll be in complete comfort with the Apollo Running Short. Lightweight polyester material lets you move with ease and mesh side panels promise plenty of ventilation as you work up a sweat. The stretchy elastic waistband delivers a flexible fit.</p> <p>&bull; Black shorts with green accents.<br />&bull; Side pockets. <br />&bull; 4"" inseam. <br />&bull; Machine wash/dry.</p>",1,100,,32.5,Clothing>Men>Bottoms>Shorts
866,MSH03,Meteor Workout Short,1,This is a variable product called a Meteor Workout Short,"<p>Step into the Meteor Workout Short for an incredibly lightweight fitness experience. Its breathable construction and an inner brief provide additional comfort and support while the adjustable waistband offers the perfect fit to take you to the finish.</p> <p>&bull; Royal blue shorts with light blue accents.<br />&bull; Interior drawstring waistband. <br />&bull; 7"" inseam. <br />&bull; Machine wash/dry.</p>",1,0,,32.5,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing
854,MSH03-32-Black,Meteor Workout Short-32-Black,1,,"<p>Step into the Meteor Workout Short for an incredibly lightweight fitness experience. Its breathable construction and an inner brief provide additional comfort and support while the adjustable waistband offers the perfect fit to take you to the finish.</p> <p>&bull; Royal blue shorts with light blue accents.<br />&bull; Interior drawstring waistband. <br />&bull; 7"" inseam. <br />&bull; Machine wash/dry.</p>",1,100,,32.5,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing
855,MSH03-32-Blue,Meteor Workout Short-32-Blue,1,,"<p>Step into the Meteor Workout Short for an incredibly lightweight fitness experience. Its breathable construction and an inner brief provide additional comfort and support while the adjustable waistband offers the perfect fit to take you to the finish.</p> <p>&bull; Royal blue shorts with light blue accents.<br />&bull; Interior drawstring waistband. <br />&bull; 7"" inseam. <br />&bull; Machine wash/dry.</p>",1,100,,32.5,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing
876,MSH04-36-Gray,Torque Power Short-36-Gray,1,,"<p>Take a turn in the Torque Power Short and enjoy the smooth motion-friendly stretch and sweat-wicking UV-protective material. You'll stay cool dry and energized miles later.</p> <p>&bull; Light gray shorts.<br />&bull; Fitted design. <br />&bull; Elastic waistband. <br />&bull; Flat-seam construction. <br />&bull; 7"" inseam. <br />&bull; Machine wash/dry.</p>",1,100,,32.5,Clothing>Men>Bottoms>Shorts
877,MSH04-36-Purple,Torque Power Short-36-Purple,1,,"<p>Take a turn in the Torque Power Short and enjoy the smooth motion-friendly stretch and sweat-wicking UV-protective material. You'll stay cool dry and energized miles later.</p> <p>&bull; Light gray shorts.<br />&bull; Fitted design. <br />&bull; Elastic waistband. <br />&bull; Flat-seam construction. <br />&bull; 7"" inseam. <br />&bull; Machine wash/dry.</p>",1,100,,32.5,Clothing>Men>Bottoms>Shorts
878,MSH04-36-Yellow,Torque Power Short-36-Yellow,1,,"<p>Take a turn in the Torque Power Short and enjoy the smooth motion-friendly stretch and sweat-wicking UV-protective material. You'll stay cool dry and energized miles later.</p> <p>&bull; Light gray shorts.<br />&bull; Fitted design. <br />&bull; Elastic waistband. <br />&bull; Flat-seam construction. <br />&bull; 7"" inseam. <br />&bull; Machine wash/dry.</p>",1,100,,32.5,Clothing>Men>Bottoms>Shorts
892,MSH05,Hawkeye Yoga Short,1,This is a variable product called a Hawkeye Yoga Short,"<p>What more do you need than a sporty yoga short made with organic cotton and a little spandex for mobility? The Hawkeye Yoga Short brings a stylish standard fit you can sport with confidence outside the studio.</p> <p>&bull; Dark gray shorts with red accents.<br />&bull; 92% Organic Cotton 8% Spandex.<br />&bull; Breathable stretch organic cotton.<br />&bull; Medium=8.0"" (21.0cm) inseam.</p>",1,0,,29,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing
880,MSH05-32-Black,Hawkeye Yoga Short-32-Black,1,,"<p>What more do you need than a sporty yoga short made with organic cotton and a little spandex for mobility? The Hawkeye Yoga Short brings a stylish standard fit you can sport with confidence outside the studio.</p> <p>&bull; Dark gray shorts with red accents.<br />&bull; 92% Organic Cotton 8% Spandex.<br />&bull; Breathable stretch organic cotton.<br />&bull; Medium=8.0"" (21.0cm) inseam.</p>",1,100,,29,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing
881,MSH05-32-Blue,Hawkeye Yoga Short-32-Blue,1,,"<p>What more do you need than a sporty yoga short made with organic cotton and a little spandex for mobility? The Hawkeye Yoga Short brings a stylish standard fit you can sport with confidence outside the studio.</p> <p>&bull; Dark gray shorts with red accents.<br />&bull; 92% Organic Cotton 8% Spandex.<br />&bull; Breathable stretch organic cotton.<br />&bull; Medium=8.0"" (21.0cm) inseam.</p>",1,100,,29,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing
882,MSH05-32-Gray,Hawkeye Yoga Short-32-Gray,1,,"<p>What more do you need than a sporty yoga short made with organic cotton and a little spandex for mobility? The Hawkeye Yoga Short brings a stylish standard fit you can sport with confidence outside the studio.</p> <p>&bull; Dark gray shorts with red accents.<br />&bull; 92% Organic Cotton 8% Spandex.<br />&bull; Breathable stretch organic cotton.<br />&bull; Medium=8.0"" (21.0cm) inseam.</p>",1,100,,29,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing
902,MSH06-36-Blue,Lono Yoga Short-36-Blue,1,,<p>Some shorts are &ldquo;all-purpose&rdquo; while the Lono Yoga Short has a single purpose: yoga. Soft flexible outer material moves with your body and a secure integrated boxer brief liner gives you extra confidence as you push your physique to the outer limits.</p> <p>&bull; Dark gray shorts with mesh accents.<br />&bull; Ultra flexible four-way stretch.<br />&bull; Flatlock seams and waistband.<br />&bull; Two pockets phony fly.<br />&bull; Nylon/Lycra outer Polyester/Lycra inner.</p>,1,100,,32,Clothing>Men>Bottoms>Shorts|Clothing>Collections>New Luma Yoga Collection|Clothing
903,MSH06-36-Gray,Lono Yoga Short-36-Gray,1,,<p>Some shorts are &ldquo;all-purpose&rdquo; while the Lono Yoga Short has a single purpose: yoga. Soft flexible outer material moves with your body and a secure integrated boxer brief liner gives you extra confidence as you push your physique to the outer limits.</p> <p>&bull; Dark gray shorts with mesh accents.<br />&bull; Ultra flexible four-way stretch.<br />&bull; Flatlock seams and waistband.<br />&bull; Two pockets phony fly.<br />&bull; Nylon/Lycra outer Polyester/Lycra inner.</p>,1,100,,32,Clothing>Men>Bottoms>Shorts|Clothing>Collections>New Luma Yoga Collection|Clothing
904,MSH06-36-Red,Lono Yoga Short-36-Red,1,,<p>Some shorts are &ldquo;all-purpose&rdquo; while the Lono Yoga Short has a single purpose: yoga. Soft flexible outer material moves with your body and a secure integrated boxer brief liner gives you extra confidence as you push your physique to the outer limits.</p> <p>&bull; Dark gray shorts with mesh accents.<br />&bull; Ultra flexible four-way stretch.<br />&bull; Flatlock seams and waistband.<br />&bull; Two pockets phony fly.<br />&bull; Nylon/Lycra outer Polyester/Lycra inner.</p>,1,100,,32,Clothing>Men>Bottoms>Shorts|Clothing>Collections>New Luma Yoga Collection|Clothing
918,MSH07,Rapha  Sports Short,1,This is a variable product called a Rapha  Sports Short,"<p>For those about to sweat we support you with the Rapha Sports Short. The compression-fit liner surrounds your muscles with the stimulation they need to find your high gear while moisture-wicking performance fabric helps prevents sweat build-up.</p> <p>&bull; Black shorts with royal accents.<br />&bull; Compression liner. <br />&bull; Inseam: 8"". <br />&bull; Machine wash/dry.</p>",1,0,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing>Collections>Erin Recommends|Clothing
906,MSH07-32-Black,Rapha  Sports Short-32-Black,1,,"<p>For those about to sweat we support you with the Rapha Sports Short. The compression-fit liner surrounds your muscles with the stimulation they need to find your high gear while moisture-wicking performance fabric helps prevents sweat build-up.</p> <p>&bull; Black shorts with royal accents.<br />&bull; Compression liner. <br />&bull; Inseam: 8"". <br />&bull; Machine wash/dry.</p>",1,100,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing>Collections>Erin Recommends|Clothing
907,MSH07-32-Blue,Rapha  Sports Short-32-Blue,1,,"<p>For those about to sweat we support you with the Rapha Sports Short. The compression-fit liner surrounds your muscles with the stimulation they need to find your high gear while moisture-wicking performance fabric helps prevents sweat build-up.</p> <p>&bull; Black shorts with royal accents.<br />&bull; Compression liner. <br />&bull; Inseam: 8"". <br />&bull; Machine wash/dry.</p>",1,100,,35,Clothing>Men>Bottoms>Shorts|Clothing>Promotions>Men Sale|Clothing>Collections>Erin Recommends|Clothing
942,MSH09-36-Blue,Troy Yoga Short-36-Blue,1,,<p>The versatile all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p> <p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>,1,100,,24,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing
943,MSH09-36-Green,Troy Yoga Short-36-Green,1,,<p>The versatile all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p> <p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>,1,100,,24,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing
957,MSH10,Sol Active Short,1,This is a variable product called a Sol Active Short,<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p> <p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>,1,0,,32,Clothing>Men>Bottoms>Shorts|Clothing>Collections>New Luma Yoga Collection|Clothing
945,MSH10-32-Blue,Sol Active Short-32-Blue,1,,<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p> <p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>,1,100,,32,Clothing>Men>Bottoms>Shorts|Clothing>Collections>New Luma Yoga Collection|Clothing
946,MSH10-32-Green,Sol Active Short-32-Green,1,,<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p> <p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>,1,100,,32,Clothing>Men>Bottoms>Shorts|Clothing>Collections>New Luma Yoga Collection|Clothing
947,MSH10-32-Purple,Sol Active Short-32-Purple,1,,<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p> <p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>,1,100,,32,Clothing>Men>Bottoms>Shorts|Clothing>Collections>New Luma Yoga Collection|Clothing
948,MSH10-33-Blue,Sol Active Short-33-Blue,1,,<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p> <p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>,1,100,,32,Clothing>Men>Bottoms>Shorts|Clothing>Collections>New Luma Yoga Collection|Clothing
644,MT07-XS-Gray,Argus All-Weather Tank-XS-Gray,1,,<p>The Argus All-Weather Tank is sure to become your favorite base layer or go-to cover for hot outdoor workouts. With its subtle reflective safely trim you can even wear it jogging on urban evenings.</p> <p>&bull; Dark gray polyester spandex tank.<br />&bull; Reflective details for nighttime visibility. <br />&bull; Stash pocket.<br />&bull; Anti-chafe flatlock seams.</p>,1,100,,22,Clothing>Men>Tops>Tanks|Clothing>Collections>Eco Friendly|Clothing
999,WH01,Mona Pullover Hoodlie,1,This is a variable product called a Mona Pullover Hoodlie,Whether you're after energizing activity or eye-catching apparel the Mona Pullover is what you want. You'll stay warm and look fashionable wherever you are.<br /> <br /> &bull; Light green heathered hoodie. <br /> &bull; Long-Sleeve pullover.<br /> &bull; Long elliptical hem for extra coverage.<br /> &bull; Deep button placket for layering.<br /> &bull; Double rib design.<br /> &bull; Mid layer mid weight.<br /> &bull; 98% Merino Wool / 2% Spandex,1,0,,57,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing
993,WH01-L-Green,Mona Pullover Hoodlie-L-Green,1,,Whether you're after energizing activity or eye-catching apparel the Mona Pullover is what you want. You'll stay warm and look fashionable wherever you are.<br /> <br /> &bull; Light green heathered hoodie. <br /> &bull; Long-Sleeve pullover.<br /> &bull; Long elliptical hem for extra coverage.<br /> &bull; Deep button placket for layering.<br /> &bull; Double rib design.<br /> &bull; Mid layer mid weight.<br /> &bull; 98% Merino Wool / 2% Spandex,1,100,,57,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing
994,WH01-L-Orange,Mona Pullover Hoodlie-L-Orange,1,,Whether you're after energizing activity or eye-catching apparel the Mona Pullover is what you want. You'll stay warm and look fashionable wherever you are.<br /> <br /> &bull; Light green heathered hoodie. <br /> &bull; Long-Sleeve pullover.<br /> &bull; Long elliptical hem for extra coverage.<br /> &bull; Deep button placket for layering.<br /> &bull; Double rib design.<br /> &bull; Mid layer mid weight.<br /> &bull; 98% Merino Wool / 2% Spandex,1,100,,57,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing
995,WH01-L-Purple,Mona Pullover Hoodlie-L-Purple,1,,Whether you're after energizing activity or eye-catching apparel the Mona Pullover is what you want. You'll stay warm and look fashionable wherever you are.<br /> <br /> &bull; Light green heathered hoodie. <br /> &bull; Long-Sleeve pullover.<br /> &bull; Long elliptical hem for extra coverage.<br /> &bull; Deep button placket for layering.<br /> &bull; Double rib design.<br /> &bull; Mid layer mid weight.<br /> &bull; 98% Merino Wool / 2% Spandex,1,100,,57,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing
1031,WH03,Autumn Pullie,1,This is a variable product called a Autumn Pullie,<p>With ultra-soft fleece fabric and an athletic design our short-sleeve Autumn Pullie delivers a comfortable fit that makes it an everyday essential. A luxurious roll neck protects you from elements.</p> <p>&bull; Cayenne Short-Sleeve roll neck sweatshirt. <br />&bull; Relaxed fit. <br />&bull; Short-Sleeves. <br />&bull; Machine wash/dry.</p>,1,0,,57,Clothing>Women>Tops>Hoodies & Sweatshirts
1025,WH03-L-Green,Autumn Pullie-L-Green,1,,<p>With ultra-soft fleece fabric and an athletic design our short-sleeve Autumn Pullie delivers a comfortable fit that makes it an everyday essential. A luxurious roll neck protects you from elements.</p> <p>&bull; Cayenne Short-Sleeve roll neck sweatshirt. <br />&bull; Relaxed fit. <br />&bull; Short-Sleeves. <br />&bull; Machine wash/dry.</p>,1,100,,57,Clothing>Women>Tops>Hoodies & Sweatshirts
